id,question,choices,answerKey
Mercury_417138,"""When would you expect the amount the estuary of salt in the water to be LOWEST adjacent to the mouth of the river?""","{'text': ['when the river flow is low and the tide is low', 'when the river flow is high and the tide is low', 'when the river flow is low and the tide is high', 'when the river flow is high and the tide is high'], 'label': ['A', 'B', 'C', 'D']}",B
LEAP__7_10348,"""Purple martins building a home each spring to lay eggs. Starlings are bad birds which will eat the purple martin eggs and babies. Which will most likely be the effect on both populations after a starling attack?""","[{'text': ['the mean number of eggs laid in a year', 'the median number of eggs laid in a year', 'the mode of the number of eggs laid in a year', 'the range of the number of eggs laid in a year'], 'label': ['A', 'B', 'C', 'D']}]",C
NYSEDREGENTS_2008_4_11,"""Stretching which thing about a rubber band stay the same when it is stretched?""","{'text': ['shape', 'length', 'mass', 'width'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_178255,"""Coal can be found underground, squeezed in a level between other types of rock. What rock-forming process is forming these ones producing coal?""","[{'text': ['Pour the acid into a trash can.', 'Neutralize the acid before pouring it down a sink.', ""Return the acid to the teacher's stock bottle."", 'Allow the water to evaporate from the acid solution.'], 'label': ['A', 'B', 'C', 'D']}]",B
Mercury_LBS10302,"A light-year is the measure of how far light can travel in one year. How long has the light from a star 125,000 light-years away been traveling to reach Earth?","{'text': ['12.5 years', '125 years', '125,000 years', '125,000,000 years'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7027248,"""Which of these fields of research was most advanced in the 20th century via the use of the microscope?""","{'text': ['space flight', 'genetic modification', 'alternative energy', 'hurricane forecasting'], 'label': ['A', 'B', 'C', 'D']}",B
TIMSS_2003_8_pg47,"""The freezing point of water is being""","[{'text': ['Element 1 is polished to form a smooth surface.', 'Element 2 is heated and evaporates.', 'Element 3 develops a white, powdery surface after standing in air.', 'Element 4 is separated from a mixture by filtration.'], 'label': ['A', 'B', 'C', 'D']}]",C
ACTAAP_2013_5_17,"""Which be an example of a physical change?""","{'text': ['breaking an object into smaller pieces by using a hammer', 'allowing an iron chain to remain in salt water until it rusts', 'heating a brown substance until it changes into a gray powder', 'reacting vinegar and baking soda to make white foam and a gas'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_407125,"""Which of these ones is a physical change in a garden?""","{'text': ['Insects eat the leaves of a plant for food.', 'Flowers grow after a summer rain shower.', 'Earthworms loosen soil as they travel through it.', 'Leaves convert sunlight to sugar by photosynthesis.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_416168,What best describes skin?,"{'text': ['stiff', 'flexible', 'brittle', 'hard'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_405130,"A science class is divided into two groups. The first group plays loud music in a room thick on the ceiling, walls, and floor. The second group is outside of the room but does not hear the music because the sound was","{'text': ['absorbed by the carpet.', 'refracted by the carpet.', 'reflected by the carpet.', 'amplified by the carpet.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_408631,"""Many bacteria grow at about 20°C room temperatures. Plus the temperature inside a refrigerator is usually kept at about 4°C.  Which statement best explains how using a refrigerator has helped society?""","{'text': ['It keeps kitchens cooler in the summer.', 'It provides more space for food storage.', 'It makes food safer to eat for longer periods.', 'It makes electricity safer to use in the kitchen.'], 'label': ['A', 'B', 'C', 'D']}",C
MEAP_2005_8_13,"""Plants having which feature would best help the plants survive around leaf-eating animal?""","[{'text': ['fossils occur only in sedimentary rocks.', 'many organisms survive for millions of years.', 'fossils do not undergo chemical or physical weathering.', 'different organisms usually inhabit specific environments.'], 'label': ['A', 'B', 'C', 'D']}]",D
MCAS_1999_8_5,"""The suspension system of a truck includes the""","{'text': ['engine and carburetor.', 'wheels and axles.', 'brakes and muffler.', 'steering wheel and speedometer.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_417127,"""Michael is claiming he can use the bands on a woolly caterpillar to predict winter. He says long black bands mean a hard winter, plus short black bands mean a mild winter. Last week he found three of these with long black bands.""","[{'text': ['She has a desirable trait.', 'She has had other offspring.', 'She has recovered from an illness.', 'She has donated other tissues successfully.'], 'label': ['A', 'B', 'C', 'D']}]",A
MCAS_2000_8_29,"""Which is the diagram followed <blank> should be followed when solving technological problems showing the order of steps?""","{'text': ['Identify the problem, evaluate the solution, explore possible solutions, and select a solution.', 'Identify the problem, explore possible solutions, select a solution, and evaluate the solution.', 'Identify the problem, select a solution, explore possible solutions, and evaluate the solution.', 'Identify the problem, evaluate the solution, select a solution, and explore possible solutions.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7001295,"In order to compare the results of an experiment among different groups, each group is musting","{'text': ['start the experiment at the same time.', 'have different members record results.', 'use the same equipment and procedures.', 'perform a different number of trials.'], 'label': ['A', 'B', 'C', 'D']}",C
MSA_2012_5_2,A student walks to school one morning and notices the grass is wet but the streets are dry. Which of these processes most likely caused the grass to be wet?,"{'text': ['condensation', 'erosion', 'evaporation', 'precipitation'], 'label': ['A', 'B', 'C', 'D']}",A
MCAS_2005_8_7,"""When by the sun warm air near the ground is which of the following happens?""","{'text': ['The warm air radiates and becomes cool again.', 'The warm air evaporates into the cooler air.', 'The warm air expands and rises, resulting in convection.', 'The warm air loses its ability to hold water and precipitates.'], 'label': ['A', 'B', 'C', 'D']}",C
VASoL_2010_3_39,"""Using it, a simple machine can make work easier plus <blank>.""","{'text': ['takes less force to move something heavy', 'changes the weight of something heavy', 'improves the way something looks', 'lets something become a different shape'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_416380,"""Fertilizer from a farm area did run off into a river. The river did carry the food from this fertilizer and did put them into an ocean bay. After the food did enter the bay, scientists watching the water would most likely see a decrease in which of these dissolved gases?""","{'text': ['oxygen', 'nitrogen', 'carbon dioxide', 'carbon monoxide'], 'label': ['A', 'B', 'C', 'D']}",A
OHAT_2008_5_34,What is the role of decomposers in a food web?,"{'text': ['Decomposers use sunlight to make food.', 'Decomposers are a food source for plants.', 'Decomposers break down dead plants and animals.', 'Decomposers only eat plants that grow underground.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7268328,"""In direction can the roots of plant grow?""","{'text': ['in the direction of moisture only', 'in the direction of the pull of gravity only', 'in the direction of water and the pull of gravity', 'in the direction of water and away from the pull of gravity'], 'label': ['A', 'B', 'C', 'D']}",C
NYSEDREGENTS_2008_8_36,Which example is showing the process of conduction?,"{'text': ['A piece of paper is torn in half.', 'Warmed air rises above a lit candle.', 'A metal spoon gets warm when used to stir hot soup.', 'Sunlight brightens a dark room.'], 'label': ['1', '2', '3', '4']}",3
NYSEDREGENTS_2013_8_42,At about what time of day is the Sun highest in the summer sky in Maine?,"[{'text': ['move slower', 'move faster', 'move at the same speed', 'stop moving'], 'label': ['1', '2', '3', '4']}]",2
OHAT_2010_8_35,"""Which two plant parts are being in charge of storing energy from sunlight and later letting it out for cells to use?""","{'text': ['chloroplast and mitochondrion', 'mitochondrion and cell wall', 'chloroplast and nucleus', 'nucleus and cell wall'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_416174,"""What part skin of helps keep people warm?""","{'text': ['sweat glands', 'nerves', 'hairs', 'nails'], 'label': ['A', 'B', 'C', 'D']}",C
TIMSS_1995_8_J6,"""After an animal has died, what is happening to many these atoms?""","{'text': ['The atoms stop moving.', 'The atoms recycle back into the environment.', 'The atoms split into simpler parts and then combine to form other atoms.', 'The atoms no longer exist once the animal has decomposed.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_401587,"""Which part happens in both the life cycle of a tree and in the life cycle of a frog?""","{'text': ['growth', 'dormancy', 'hibernation', 'metamorphosis'], 'label': ['A', 'B', 'C', 'D']}",A
NCEOGA_2013_8_26,"""Water changing the surface Earth's, which talk would best demonstrate how water changes the surface of Earth?""","[{'text': ['because it forms where fresh and salt water meet', 'because it receives water directly from precipitation', 'because it rises to the surface near the ocean', 'because pollutants are filtered by rock and soil deep within Earth'], 'label': ['A', 'B', 'C', 'D']}]",D
Mercury_SC_407696,"Phillip is making tea hot. When he poured the water hot into a glass, the glass did break.","[{'text': ['Drop each object in different liquids.', 'Record in a table how each object behaves.', 'Measure the length and mass of each object.', 'Test the objects in groups from smallest to largest.'], 'label': ['A', 'B', 'C', 'D']}]",B
MCAS_1999_4_27,"""Which one between these is a technology modern problem, yet to be solved?"" or ""Which one of these is a technology modern problem, yet to be solved?""","{'text': ['landing a human on Mars', 'using solar power to produce electricity', 'replacing human body parts with artificial parts', 'using DNA to identify a criminal'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7212870,"""The food was broken very down to a small level, taken in, and then carried towards the parts tiny. The broken bad things produced by these ones are removed mainly from the blood by the""","[{'text': ['line graph', 'pie chart', 'bar graph', 'data table'], 'label': ['A', 'B', 'C', 'D']}]",D
OHAT_2007_5_15,A class were learning about the pattern of day and night's on Earth. What part of Earth experiences night at same time?,"{'text': ['less than 1/4', 'about 1/2', 'about 3/4', 'almost all'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2004_5_11,"""Bison are grazing animals. Plus they travel across a prairie, eating grass. If there were too many these ones in an area, there would probably be...""","{'text': ['fewer predators of bison.', 'many other large grazing animals.', 'tall shrubs and many trees.', 'less grass and more bare soil.'], 'label': ['A', 'B', 'C', 'D']}",D
NCEOGA_2013_8_7,Which will most likely result if there is increased upwelling of a coastal area?,"{'text': ['more aquatic life', 'less nutrients in the water', 'higher water temperatures', 'fewer nitrates'], 'label': ['A', 'B', 'C', 'D']}",A
LEAP__7_10339,"""Which statement best describe the process of respiration?""","{'text': ['Oxygen and sugar are used in the process that provides energy to cells; water and carbon dioxide are its waste products.', 'Water and sugar are used to in the process that provides energy to cells; oxygen and carbon dioxide are its waste products.', 'Oxygen and carbon dioxide are used in the process that provides energy to cells; sugar and water are its waste products.', 'Carbon dioxide and sugar are used in the process that provides energy to cells; water and oxygen are its waste products.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7018270,"""A person riding in a moving Ferris wheel be changing""","{'text': ['mass.', 'speed.', 'net force.', 'rate of rotation.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7034808,"""Which action will cause sugar to forming a new substance?""","{'text': ['cooking sugar on a stove', 'pouring sugar through a screen', 'dissolving a sugar cube in water', 'crushing a sugar cube into pieces'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7216300,Infectious diseases can passed thing from living to living by all of the following's except,"{'text': ['insect bites.', 'contaminated food.', 'genetically from parents.', 'pathogens in the air.'], 'label': ['A', 'B', 'C', 'D']}",C
NYSEDREGENTS_2012_4_9,"""Morning glories which have a large amount of variation in the genes for flower color are plants. When a flower whited appears in a population independent of the trait for color white's, what is the most likely source?""","[{'text': ['common forces', 'natural cycles', 'states of matter', 'forms of energy'], 'label': ['A', 'B', 'C', 'D']}]",A
TIMSS_1995_8_R2,"""When light white shines on Peter shirt, the shirt look blue.""","{'text': ['It absorbs all the white light and turns most of it into blue light.', 'It reflects the blue part of the light and absorbs most of the rest.', 'It absorbs only the blue part of the light.', 'It gives off its own blue light.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2002_8_17,"""Which of these ones's be a feature of elements?""","{'text': ['They break down when reacting with acids.', 'They can be altered with an electric current.', 'They are always metals.', 'They cannot be divided into smaller substances.'], 'label': ['A', 'B', 'C', 'D']}",D
MDSA_2007_8_30,The need for natural resources is increasing. Which activity wastes a natural resource?,"{'text': ['turning off lights', 'using public transportation', 'throwing away aluminum cans', 'opening windows to cool a house'], 'label': ['A', 'B', 'C', 'D']}",C
NCEOGA_2013_5_35,"""Which example is showing structures that make up the digestive system's, in the human body?""","{'text': ['heart, blood, vessels', 'nose, trachea, lungs', 'brain, spinal cord, nerves', 'esophagus, stomach, intestines'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7082758,Which these phrases amongst best describe atoms?,"{'text': ['two or more combined elements', 'the smallest units of an element', 'particles inside a nucleus', 'different forms of an element'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7094308,"""Several types of fish live in a classroom tank. Students notice that the breathing parts of one type of fish's move faster than the breathing parts of those ones.""","{'text': ['Fish have a two-chambered heart.', 'Some fish are much larger than others.', 'Fish need different amounts of oxygen.', 'There are six types of fish in the aquarium.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7159075,"""The condition, it being sickle's, described is a condition which affects the shape of a red blood part. A healthy person can be described with the type AA. A poorly person can be described with the type SS. People which can pass it on have the type AS. Which is the best description of sickle cell illness?""","{'text': ['multiple alleles', 'incomplete dominance', 'homozygous recessive', 'heterozygous dominant'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_408321,"""The teacher did open a sealed small jar and placed it on a table. The contents spreading throughout the room during class.""","[{'text': ['They are safer for the environment.', 'They are cheaper to develop.', 'They are easier to transport.', 'They produce more energy.'], 'label': ['A', 'B', 'C', 'D']}]",A
Mercury_SC_406836,"""Two students notice that the constellation Scorpio is overhead as they enter a building. When ones those leave the building several hours later, Scorpio is no longer overhead.""","[{'text': ['know how deep the river got when it rained.', 'know how far the river bed is from a town.', 'have accurate notes describing the location.', 'have the weather records for the past few months.'], 'label': ['A', 'B', 'C', 'D']}]",C
Mercury_SC_400392,"""Which pair of organisms' benefit each other the most?""","{'text': ['birds building a nest in a bush', 'worms eating the roots of a plant', 'squirrels burying seeds from a tree', 'deer scraping their antlers on a tree'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_2004_9_10-v1,"Guessing amounts of building things, it can be better to allow for some extra and mistakes than to cause holds by not ordering enough things. An engineer is guessing the number of packs of roof tiles needed for a roof area of the roof's about 2000 sq. ft. In roof work, a square is 100 sq. ft., and each pack covers one-third of a square. Which of these is closest to the number of packs that the engineer should order?","{'text': ['23', '43', '63', '83 331'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_408872,"""Sam did pour water on a pile of dirt's and did see that some dirt washed away from the pile.""","[{'text': ['fueling a car with gas', 'heating a house with oil', 'flying a kite in the wind', 'grilling food over charcoal'], 'label': ['A', 'B', 'C', 'D']}]",C
Mercury_SC_414274,"Which statement correct describes a characteristic of the Moon, physical?","{'text': ['The Moon is made of hot gases.', 'The Moon is covered with many craters.', 'The Moon has many bodies of liquid water.', 'The Moon has the ability to give off its own light.'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2005_9_6,"""A car 1500 kg increase its speed by 2 m/s for each second of travel. What is the net force acting on the car?""","{'text': ['750 N', '1500 N', '3000 N', '6000 N'], 'label': ['A', 'B', 'C', 'D']}",C
MCAS_1998_4_23,"""Melinda did her looking out her window one night and she did see a bright star just the top of which's was over a tree. Late that night she did look and the star was gone.""","{'text': ['Earth turns so the stars seem to move.', 'Some stars only shine for a few hours each night.', 'The star must have burned up.', 'Some stars move faster than others.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7075023,Which statement are an opinion?,"{'text': ['Some multicellular organisms are plants.', 'Most organisms are multicellular.', 'Some multicellular organisms are poisonous.', 'Most multicellular organisms are dangerous.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_400182,"""Which form of energy's can travel through a vacuum?""","{'text': ['thermal', 'solar', 'mechanical', 'chemical'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_400133,Which type of drinking bottle best saves natural things?,"{'text': ['a glass bottle', 'a reusable cup', 'a paper carton', 'a disposable bottle'], 'label': ['A', 'B', 'C', 'D']}",B
MSA_2013_5_11,The liquid was placed outside during the day when the temperature was 3°C. At night the outside temperature dropped to -2°C. This temperature change most likely caused the water to be frozen.,"{'text': ['condense', 'evaporate', 'remain a liquid', 'become a solid'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_408706,"""Students did study the revolution Earth's around the Sun. Which month will Florida have the most sunlight energy available during?""","{'text': ['March', 'June', 'September', 'December'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7213325,Sun panels are being the main thing which is bad about using sun energy to make electricity.,"{'text': ['produce greenhouse gases.', 'produce water pollution.', 'are expensive to operate.', 'are expensive to purchase.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_LBS10932,"""A scientist lost the cap to ammonia bottle, plus she moved the ammonia into a clean container with a lid. What else should she do?""","{'text': ['Recycle the old ammonia bottle.', 'Label the new container clearly.', 'Heat the new container to seal the lid.', 'Store the new container in the refrigerator.'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_SC_407247,"""Some frog types can hide themselves in mud if the environment becomes dry. The frogs enter into a type of sleep. Which would be the most likely sign for the frogs to come out from mud?""","{'text': ['a decrease in daylight hours', 'an increase in air temperature', 'an increase in precipitation', 'a decrease in air pressure'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7024798,Which characteristic is least likely to be affecting by the individual environment?,"{'text': ['height', 'weight', 'skin color', 'eye color'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_412780,Propane (C_{3}H_{8}) room temperature is a gas.,"{'text': ['It has a definite volume and takes the shape of its container.', 'It has an indefinite volume and takes the shape of its container.', 'It has a definite volume, and its shape is independent of its container.', 'It has an indefinite volume, and its shape is independent of its container.'], 'label': ['A', 'B', 'C', 'D']}",B
ACTAAP_2011_5_8,Dennis is believing that Earth's' crust is evenly thick everywhere around the globe.,"[{'text': ['sleeping', 'breathing', 'jumping rope', 'digesting food'], 'label': ['A', 'B', 'C', 'D']}]",C
Mercury_7223370,"""Rowing a boat forward needing a push that will beat resistance from water and wind, Which factor most helps beat the powers working against the boat?""","[{'text': ['reactant', 'product', 'solute', 'solvent'], 'label': ['A', 'B', 'C', 'D']}]",D
Mercury_SC_400697,"""The movement of crustal plates can be best described as a""","[{'text': ['heating the water before it is frozen', 'adding salt to the water before it is frozen', 'changing the amount of water to be frozen', 'changing the container for the water to be frozen in'], 'label': ['A', 'B', 'C', 'D']}]",B
AKDE&ED_2008_4_35,"""When and where would the number, daylight hour each, be being greatest?""","{'text': ['during the winter near the equator', 'during the summer near the equator', 'during the winter near the North Pole', 'during the summer near the North Pole'], 'label': ['A', 'B', 'C', 'D']}",D
MCAS_1999_8_16,Betsy is wanting to find out if the rainfall in her town contains pollutants. The best way for Betsy to gather this information would be to collect,"{'text': ['one sample on one rainy day.', 'one sample a day on several rainy days.', 'several separate samples on one rainy day.', 'several separate samples on several rainy days.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_401666,"""What question will help a student find out what a thing, mystery, is made?""","{'text': ['Is the sample warm or cold?', 'How valuable is the sample?', 'Has the sample ever been melted?', 'Does the sample conduct electricity?'], 'label': ['A', 'B', 'C', 'D']}",D
TIMSS_2011_8_pg31,"""A car wheel runs over a can and crushes it completely. Which statement is true for the atoms of the structure of the can?""","{'text': ['The atoms are broken.', 'The atoms are flattened.', 'The atoms remain the same.', 'The atoms are changed into different atoms.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_7130655,"""Only a small part amidst the human DNA's is being known to have a specific function. The rest of the DNA is being thought to be unimportant. New evidence now suggests that all DNA is needed in certain gene functions. Which statement best describes the significance of this new evidence?""","{'text': ['It will make the study of DNA much simpler.', 'It proves that DNA is less important than originally thought.', 'It provides evidence that scientific results should not be challenged.', 'It demonstrates that scientific knowledge is subject to change.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_405481,"""Which of the following list Earth, Jupiter, the Moon, and the Sun in order amidst largest to smallest?""","[{'text': ['Both are soft.', 'Both have thorns.', 'Both support the plant.', 'Both have woody bark.'], 'label': ['A', 'B', 'C', 'D']}]",C
Mercury_SC_400401,Some plants from other places can get used to their environments more quickly than these ones plus foods that grow in the ground can.,"[{'text': ['large, arid desert', 'deep, bowl-shaped lake', 'long crack in the ground', 'volcanic mountain range'], 'label': ['A', 'B', 'C', 'D']}]",B
MCAS_2006_8_12,An engineer am looking areas in a city's might become full of water if there are heavy rains. Which of the following maps is best to use for this look at?,"{'text': ['a map showing the routes of city buses', 'a map showing the locations of streets', 'a map showing the locations of houses', 'a map showing the elevations of ground surfaces'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7233765,"""Humans removing the rock black amid surface of the Earth can change the structure of the surface, let out bad air, and make the water under the ground dirty with heavy metals. Which of these ones is most likely to be affected by all these results?""","{'text': ['atmosphere', 'biosphere', 'hydrosphere', 'lithosphere'], 'label': ['A', 'B', 'C', 'D']}",B
MCAS_2005_5_24,"Tomato plants are growing in warm weather. If the temperature drops below 32°F for two days in a row, what will most likely happen to these ones?","{'text': ['They will die.', 'They will migrate.', 'They will hibernate.', 'They will grow faster.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7247678,An engineer must construct a power plant what will cause the least amount of damage to the environment.,"[{'text': ['Biodiversity would decrease, and sustainability would decrease.', 'Biodiversity would decrease, and sustainability would increase.', 'Biodiversity would increase, and sustainability would increase.', 'Biodiversity would increase, and sustainability would decrease.'], 'label': ['A', 'B', 'C', 'D']}]",A
Mercury_7263060,"""Idea that is saying that Earth Moon formed by the same process that formed Mars, Jupiter, and Neptune regarding the start of the Moon""","{'text': ['The Giant Impact Theory', 'The Fission Theory', 'The Capture Theory', 'The Coaccretion Theory'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_SC_401668,"""Which of the following's would you most likely you uses to study an insect's growth over time?""","{'text': ['a clock that measures seconds', 'a hand lens with a large lens', 'several insects that feed on other insects', 'a glass aquarium with food for the insect'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7230388,The types of living things on Earth changed as a result of increased levels air oxygen. Which process helped to this increase oxygen in Earth air?,"{'text': ['metabolic production of methane', 'production of nitrates from inorganic nitrogen', 'aerobic breakdown of sugars to release energy', 'transformation of light energy into chemical bond energy'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7106698,"""Which of these ones activities human most likely help using up the ozone layer in?""","[{'text': ['telephone', 'microscope', 'phonograph', 'microphone'], 'label': ['A', 'B', 'C', 'D']}]",A
Mercury_SC_409009,Bernice studied organisms some that live together in a field. In which way is a rabbit similar to these ones it eats?,"{'text': ['They both need energy to survive.', 'They both consume other organisms.', 'They both absorb water from the ground.', 'They both produce their own food from sunlight.'], 'label': ['A', 'B', 'C', 'D']}",A
ACTAAP_2007_7_3,A student is investigating the temperature which evaporation takes at place.,"{'text': ['Rain falls from the sky.', 'The sky is clear of clouds.', 'Water droplets appear on the grass.', 'Water droplets disappear from the grass.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7215670,"""Members of the same kind's became far apart. Over many years, the two groups did change to become two different kinds. Which of these things we saw is the best evidence that these ones were formed?""","{'text': ['Each group has a different feeding preference.', 'Each group has a different habitat preference.', 'Each group has different mating habits.', 'Each group is active at a different time of day.'], 'label': ['A', 'B', 'C', 'D']}",C
MEA_2010_8_15,"""Which process is an example of a sudden change to Earth's' surface?""","{'text': ['landslides moving loose rocks downhill', 'sediments depositing on the seafloor', 'deltas forming at the mouth of rivers', 'mountains building up'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7270515,"""Which of these ones' can not be answered scientifically?""","{'text': ['Which musical notes can be perceived by the human ear?', 'Which musical notes combine to be the most beautiful?', 'Which frequencies can be heard by children but not by adults?', 'Which frequencies can be produced by human vocal cords?'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7006160,"""When can a student safely start an experiment in a science lab?""","{'text': ['once you have read the instructions', 'after you have checked your lab equipment', 'after the lab teacher tells you to begin', 'after the lab teacher reads the instructions'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_SC_410630,"Paper, made without wood, is called ""wood-free"" paper. Plus these ones are making paper from materials such as cotton and rice waste. Which problem does using wood-free paper affect most?","{'text': ['increased use of fossil fuels', 'decrease in water supply', 'loss of animal habitats', 'pollution of air'], 'label': ['A', 'B', 'C', 'D']}",C
MEA_2013_8_1,There is  on Earth a small amount of copper. How does this affect the way copper is used?,"{'text': ['Copper should be recycled.', 'Copper costs less than other materials.', 'Copper is in low demand.', 'Copper does not make up commercial products.'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_7033845,"""Using energy generated from wind being better for air quality than burning fossil fuels, which reason is most likely?""","{'text': ['the equipment for harnessing wind is inexpensive', 'wind produces less pollution than fossil fuels', 'energy from wind power is easy to store', 'wind is more efficient than fossil fuels'], 'label': ['A', 'B', 'C', 'D']}",B
NYSEDREGENTS_2013_4_17,"After data were collected and looked the fish and its home at, the scientist did decide that these ones belonged to a new type. What should the scientist do with this new discovery?","[{'text': ['air', 'water', 'a rock', 'a worm'], 'label': ['A', 'B', 'C', 'D']}]",D
LEAP__7_10352,"""Discovering a certain material is being useful in helping heal harm to a nerve, a scientist is discovering  a certain material is being useful in helping heal harm to a nerve. What is the best way she can communicate her results to the expert community?""","{'text': ['She can call other scientists who also work in nerve research.', 'She can write a letter to hospitals that treat patients with nerve damage.', 'She can put her conclusions on a Web site that focuses on the nervous system.', 'She can publish her results in a scientific journal that covers issues relating to nerves.'], 'label': ['A', 'B', 'C', 'D']}",D
Mercury_7081480,"""Nevada rain averages between 21 and 24 cm. Washington state averages between 96 and 97 cm the rain per year. Which of these factor has the greatest effect on the difference in rain between these two states?""","[{'text': ['closer together than air molecules.', 'more easily moved than air molecules.', 'moving faster than air molecules.', 'larger than air molecules.'], 'label': ['A', 'B', 'C', 'D']}]",A
MCAS_2011_8_17694,"""Which of the next best describe the job of an encoder in a telephone conversation system?""","{'text': ['converting sound to electrical impulses', 'receiving transmitted electrical signals', 'changing electrical impulses into sound', 'sending electrical signals through a circuit'], 'label': ['A', 'B', 'C', 'D']}",A
Mercury_SC_413458,"""Which weather event is most likely to cause a forest fire?""","{'text': ['a flash flood', 'a lightning strike', 'a tornado', 'a hailstorm'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7139545,"""Which word best describes new the start of a group of living things after a mountain erupts?""","{'text': ['abiotic factors', 'limiting factors', 'primary succession', 'secondary succession'], 'label': ['A', 'B', 'C', 'D']}",C
NYSEDREGENTS_2015_4_5,Which process happens when ocean waves drop seashells on a beach?,"{'text': ['condensation', 'deposition', 'classification', 'rotation'], 'label': ['A', 'B', 'C', 'D']}",B
ACTAAP_2007_7_36,A student is dissolving sugar in water to make candy. She notices that these ones are forming at the bottom of the pan. What could she do to help more of the sugar dissolve?,"[{'text': ['oil', 'coal', 'trees', 'natural gas'], 'label': ['A', 'B', 'C', 'D']}]",C
Mercury_SC_402985,"""What piece of equipment would be use to measure the amount of rain in a rain gauge?""","{'text': ['double pan balance', 'graduated cylinder', 'centimeter ruler', 'thermometer'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7085295,"""the amount of water in the cell's creates pressure against the cell walls. If the amount of water in the cells of plants non-woody were reduced, which of the following would most likely happen to the cells in which the amount of water were reduced?""","[{'text': ['silt.', 'clay.', 'sand.', 'humus.'], 'label': ['A', 'B', 'C', 'D']}]",C
MDSA_2013_8_40,A scientist cans carefully repeat an investigation many times before finally making up a conclusion.,"{'text': ['Repetition is needed to prove a hypothesis.', 'Repetition is required to publish a conclusion.', 'Repetition ensures the accuracy of obtained data.', 'Repetition helps scientists remain objective about observations.'], 'label': ['A', 'B', 'C', 'D']}",C
Mercury_401684,"""Which characteristic of a dog's is most likely being learned amidst its environment?""","{'text': ['keen eyesight', 'begging for food', 'ability to run fast', 'swimming in water'], 'label': ['A', 'B', 'C', 'D']}",B
NCEOGA_2013_5_17,"""Which are most in charge recycling plants and animals dead of in the environment?""","{'text': ['water', 'bacteria', 'fish', 'insects'], 'label': ['A', 'B', 'C', 'D']}",B
Mercury_7116183,The human population can be increasing every day. How does this increase in population affect the natural resources that maintain humans?,"{'text': ['increases the supply of resources', 'decreases the amount of resources', 'results in less demand for resources', 'improves the quality of the resources'], 'label': ['A', 'B', 'C', 'D']}",B
